name,type,link,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
Bonnie Köpek Kuru Mama Yetişkin Beef 15 Kg,,https://www.migros.com.tr/bonnie-kopek-kuru-mama-yetiskin-beef-15-kg-p-8a8574,Pet Shop,Köpek,Köpek Maması,,,,,,,
Friskies Mini Menu Dog Me&veg 1.5 Kg,,https://www.migros.com.tr/friskies-mini-menu-dog-meveg-15-kg-p-271fee1,Pet Shop,Köpek,Köpek Maması,,,,,,,
Bonnie Daily Crunch 15 Kg,,https://www.migros.com.tr/bonnie-daily-crunch-15-kg-p-8a8570,Pet Shop,Köpek,Köpek Maması,,,,,,,
Friskies Junior Tavuklu Havuçlu Köpek Pouch 100 G,,https://www.migros.com.tr/friskies-junior-tavuklu-havuclu-kopek-pouch-100-g-p-280d3bb,Pet Shop,Köpek,Köpek Maması,,,,,,,
Pedigree Yavru Tavuklu Kuru Mama 500 G,,https://www.migros.com.tr/pedigree-yavru-tavuklu-kuru-mama-500-g-p-8a9db5,Pet Shop,Köpek,Köpek Maması,,,,,,,
Bestpet Kuzu Etli Yetişkin Köpek Konservesi 400G,,https://www.migros.com.tr/bestpet-kuzu-etli-yetiskin-kopek-konservesi-400g-p-280d9cb,Pet Shop,Köpek,Köpek Maması,,,,,,,
Purina One Jr. Küçük Irk Köpekler İçin Tavuklu 800G,,https://www.migros.com.tr/purina-one-jr-kucuk-irk-kopekler-icin-tavuklu-800g-p-280be14,Pet Shop,Köpek,Köpek Maması,,,,,,,
Bonnie Köpek Konserve 400 G Tavuklu,,https://www.migros.com.tr/bonnie-kopek-konserve-400-g-tavuklu-p-271fedb,Pet Shop,Köpek,Köpek Maması,,,,,,,
Goody Yetişkin (Adult) Köpek Maması 15 Kg,,https://www.migros.com.tr/goody-yetiskin-adult-kopek-mamasi-15-kg-p-280be81,Pet Shop,Köpek,Köpek Maması,,,,,,,
"Bonnie Kuru Mama Mini&Small Tavuklu 2,5 Kg",,https://www.migros.com.tr/bonnie-kuru-mama-minismall-tavuklu-25-kg-p-8a8573,Pet Shop,Köpek,Köpek Maması,,,,,,,
Goody Kuzu Etli&Pirinçli Yetişkin Köpek Maması 15 Kg,,https://www.migros.com.tr/goody-kuzu-etlipirincli-yetiskin-kopek-mamasi-15-kg-p-280bc16,Pet Shop,Köpek,Köpek Maması,,,,,,,
Dardanel Jazzy Köpek Maması Ton Balıklı 400 G,,https://www.migros.com.tr/dardanel-jazzy-kopek-mamasi-ton-balikli-400-g-p-271ff5f,Pet Shop,Köpek,Köpek Maması,,,,,,,
Dardanel Jazzy Köpek Maması Tavuklu 400 G,,https://www.migros.com.tr/dardanel-jazzy-kopek-mamasi-tavuklu-400-g-p-271ff5e,Pet Shop,Köpek,Köpek Maması,,,,,,,
Dardanel Jazzy Köpek Maması Etli 400 G,,https://www.migros.com.tr/dardanel-jazzy-kopek-mamasi-etli-400-g-p-271ff5d,Pet Shop,Köpek,Köpek Maması,,,,,,,
Pedigree Rodeo Çiğneme Çerezi 70 G,,https://www.migros.com.tr/pedigree-rodeo-cigneme-cerezi-70-g-p-8a7d48,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Biscrok Ödül Bisküvisi 500 G,,https://www.migros.com.tr/pedigree-biscrok-odul-biskuvisi-500-g-p-272159c,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Biscrock Ödül Bisküvisi 200 G,,https://www.migros.com.tr/pedigree-biscrock-odul-biskuvisi-200-g-p-8a7d4d,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Dentastix 7'li Ödül Maması 270 G,,https://www.migros.com.tr/pedigree-dentastix-7li-odul-mamasi-270-g-p-271c4dd,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Jumbone Sığır Etli Ödül Maması 160 G,,https://www.migros.com.tr/pedigree-jumbone-sigir-etli-odul-mamasi-160-g-p-8a8539,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Markies Ödül Maması 150 G,,https://www.migros.com.tr/pedigree-markies-odul-mamasi-150-g-p-8a7d4b,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Dentastix 7'li Ödül Maması 180 G,,https://www.migros.com.tr/pedigree-dentastix-7li-odul-mamasi-180-g-p-2721580,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Dentastix 7'li Ödül Maması 110 G,,https://www.migros.com.tr/pedigree-dentastix-7li-odul-mamasi-110-g-p-272157f,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Dentastix 3'lü Ödül Maması 77 G,,https://www.migros.com.tr/pedigree-dentastix-3lu-odul-mamasi-77-g-p-27215a6,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Jumbone Sığır Etli Ödül Maması 180 G,,https://www.migros.com.tr/pedigree-jumbone-sigir-etli-odul-mamasi-180-g-p-27215bc,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Ranchos Sığır Etli Ödül Maması 70 G,,https://www.migros.com.tr/pedigree-ranchos-sigir-etli-odul-mamasi-70-g-p-271ff09,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Bonnie Dentabone Pres Kemik,,https://www.migros.com.tr/bonnie-dentabone-pres-kemik-p-8a850a,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Pedigree Dentastix 3'lü Ödül Maması 45 G,,https://www.migros.com.tr/pedigree-dentastix-3lu-odul-mamasi-45-g-p-27215a5,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Bonnie Dentabone Press Kemik 3 Natural,,https://www.migros.com.tr/bonnie-dentabone-press-kemik-3-natural-p-2721593,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Bonnie Dentabone Burgu Çubuk,,https://www.migros.com.tr/bonnie-dentabone-burgu-cubuk-p-8a84ff,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Bonnie Dentabone Munchy Çubuk,,https://www.migros.com.tr/bonnie-dentabone-munchy-cubuk-p-8a8508,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Bonnie Dentabone Munchy Kemik,,https://www.migros.com.tr/bonnie-dentabone-munchy-kemik-p-8a8509,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Petvital Organik Köpek Ödül Maması Sausage 100 G,,https://www.migros.com.tr/petvital-organik-kopek-odul-mamasi-sausage-100-g-p-27215bf,Pet Shop,Köpek,Köpek Ödül Maması,,,,,,,
Bonnie 3'Lü Bal Aromalı Kraker 105 G,,https://www.migros.com.tr/bonnie-3lu-bal-aromali-kraker-105-g-p-27261bd,Pet Shop,Kuş,Kuş Yemi,,,,,,,
Bonnie Kanarya Yemi 500 G,,https://www.migros.com.tr/bonnie-kanarya-yemi-500-g-p-8ab443,Pet Shop,Kuş,Kuş Yemi,,,,,,,
Bonnie Papağan Yemi 700 G,,https://www.migros.com.tr/bonnie-papagan-yemi-700-g-p-8ab439,Pet Shop,Kuş,Kuş Yemi,,,,,,,
Bonnie Tavşan Ve Kemirgen Yemi 750 G,,https://www.migros.com.tr/bonnie-tavsan-ve-kemirgen-yemi-750-g-p-8acf2a,Pet Shop,Kuş,Kuş Yemi,,,,,,,
Koroplast Kedi Kumu Poşeti,,https://www.migros.com.tr/koroplast-kedi-kumu-poseti-p-27575b6,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Köpek Diş Halatı Toplu,,https://www.migros.com.tr/petcraft-kopek-dis-halati-toplu-p-27575d9,Pet Shop,Pet Aksesuarları,,,,,,,,
Hipet Kenevir Özlü Pati ve Burun Balmı 5G,,https://www.migros.com.tr/hipet-kenevir-ozlu-pati-ve-burun-balmi-5g-p-272d309,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Araç Arka Koltuk Kılıfı,,https://www.migros.com.tr/petcraft-arac-arka-koltuk-kilifi-p-27575da,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Gezdirme Kayışı 100X3 Cm Xl,,https://www.migros.com.tr/petcraft-gezdirme-kayisi-100x3-cm-xl-p-27575e1,Pet Shop,Pet Aksesuarları,,,,,,,,
Hipet Kuru Şampuan 150 Ml,,https://www.migros.com.tr/hipet-kuru-sampuan-150-ml-p-272d304,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Kedi Oltası Oyuncaklı,,https://www.migros.com.tr/petcraft-kedi-oltasi-oyuncakli-p-27575e2,Pet Shop,Pet Aksesuarları,,,,,,,,
Deepfresh Evcil Hayvan Yıkama Şampuanı 500 Ml,,https://www.migros.com.tr/deepfresh-evcil-hayvan-yikama-sampuani-500-ml-p-2757615,Pet Shop,Pet Aksesuarları,,,,,,,,
Flexi Köpek Alıştırma Pedi 10'lu,,https://www.migros.com.tr/flexi-kopek-alistirma-pedi-10lu-p-27575d7,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Köpek Topu L,,https://www.migros.com.tr/petcraft-kopek-topu-l-p-2757604,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Scubba Body Collar Small - Tasma,,https://www.migros.com.tr/petcraft-scubba-body-collar-small-tasma-p-271c4f0,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Lüx Deri Boyun Tasma Small,,https://www.migros.com.tr/petcraft-lux-deri-boyun-tasma-small-p-271c4ec,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Gezdirme Kayışı 120X2 Cm S-M,,https://www.migros.com.tr/petcraft-gezdirme-kayisi-120x2-cm-s-m-p-27575e0,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Köpek Bandana,,https://www.migros.com.tr/petcraft-kopek-bandana-p-280d641,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Lüx Boyun Tasması Gezdirme Kayışı M,,https://www.migros.com.tr/petcraft-lux-boyun-tasmasi-gezdirme-kayisi-m-p-271c4ea,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Neon Göğüs Tasması X Large,,https://www.migros.com.tr/petcraft-neon-gogus-tasmasi-x-large-p-27575f8,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Kemik & Diş Kaşıma İpi 2023,,https://www.migros.com.tr/petcraft-kemik-dis-kasima-ipi-2023-p-280d642,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Diş Kaşıma Kemiği,,https://www.migros.com.tr/petcraft-dis-kasima-kemigi-p-27575dc,Pet Shop,Pet Aksesuarları,,,,,,,,
Puppet Ayarlı Boyun Tasması Small,,https://www.migros.com.tr/puppet-ayarli-boyun-tasmasi-small-p-27575e8,Pet Shop,Pet Aksesuarları,,,,,,,,
Puppet Ayarlı Boyun Tasması Large,,https://www.migros.com.tr/puppet-ayarli-boyun-tasmasi-large-p-27575ea,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Lüx Deri Boyun Tasma Large,,https://www.migros.com.tr/petcraft-lux-deri-boyun-tasma-large-p-271c4ed,Pet Shop,Pet Aksesuarları,,,,,,,,
Puppet Ayarlı Boyun Tasması Medium,,https://www.migros.com.tr/puppet-ayarli-boyun-tasmasi-medium-p-27575e9,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Su Geçirmez Köpek Oyuncağı Kemik,,https://www.migros.com.tr/petcraft-su-gecirmez-kopek-oyuncagi-kemik-p-275760d,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Su Geçirmez Köpek Oyuncağı Stıck,,https://www.migros.com.tr/petcraft-su-gecirmez-kopek-oyuncagi-stick-p-275760e,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Kedi Oyun Çemberi,,https://www.migros.com.tr/petcraft-kedi-oyun-cemberi-p-27575f1,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Dumbell Kemik,,https://www.migros.com.tr/petcraft-dumbell-kemik-p-275760b,Pet Shop,Pet Aksesuarları,,,,,,,,
Cook Evcil Hayvan Kaka Torbası 30'lu Rulo 25X28 Cm,,https://www.migros.com.tr/cook-evcil-hayvan-kaka-torbasi-30lu-rulo-25x28-cm-p-27575e4,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Gezdirme Kayışı Çantalı,,https://www.migros.com.tr/petcraft-gezdirme-kayisi-cantali-p-271c4ee,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Barış Kemiği,,https://www.migros.com.tr/petcraft-baris-kemigi-p-27575f3,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Köpek Şişme Mont S,,https://www.migros.com.tr/petcraft-kopek-sisme-mont-s-p-2757607,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Neon Göğüs Tasma Large,,https://www.migros.com.tr/petcraft-neon-gogus-tasma-large-p-27575f7,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Kedi Kaşınma Aparatı,,https://www.migros.com.tr/petcraft-kedi-kasinma-aparati-p-280da9e,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Neon Göğüs Tasma Small,,https://www.migros.com.tr/petcraft-neon-gogus-tasma-small-p-27575f5,Pet Shop,Pet Aksesuarları,,,,,,,,
Deepfresh Evcil Hayvan Temizleme Mendili 80'li,,https://www.migros.com.tr/deepfresh-evcil-hayvan-temizleme-mendili-80li-p-2757613,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft 21Oyun Kemiği,,https://www.migros.com.tr/petcraft-21oyun-kemigi-p-27575db,Pet Shop,Pet Aksesuarları,,,,,,,,
Hipet Kıtık Açıcı Kolay Tarama Spreyi 120 Ml,,https://www.migros.com.tr/hipet-kitik-acici-kolay-tarama-spreyi-120-ml-p-272d303,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Neon Göğüs Tasma Medium,,https://www.migros.com.tr/petcraft-neon-gogus-tasma-medium-p-27575f6,Pet Shop,Pet Aksesuarları,,,,,,,,
"Evohe Kyane Kedi Mama Su Kabı Mix 2X0,25 L",,https://www.migros.com.tr/evohe-kyane-kedi-mama-su-kabi-mix-2x025-l-p-27575e7,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Fareli Tel Top,,https://www.migros.com.tr/petcraft-fareli-tel-top-p-280da9d,Pet Shop,Pet Aksesuarları,,,,,,,,
Hipet Tamanu Yağlı Pati Stıck 5G,,https://www.migros.com.tr/hipet-tamanu-yagli-pati-stick-5g-p-272d30a,Pet Shop,Pet Aksesuarları,,,,,,,,
"Evohe Kedi Mama Kabı XL Mix 0,7 L",,https://www.migros.com.tr/evohe-kedi-mama-kabi-xl-mix-07-l-p-27575e5,Pet Shop,Pet Aksesuarları,,,,,,,,
Hipet Arındırıcı Şampuan 200 Ml,,https://www.migros.com.tr/hipet-arindirici-sampuan-200-ml-p-272d306,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Kedi Köpek Taşıma Çantası Küçük,,https://www.migros.com.tr/petcraft-kedi-kopek-tasima-cantasi-kucuk-p-27575ef,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Köpek Şişme Mont L,,https://www.migros.com.tr/petcraft-kopek-sisme-mont-l-p-2757609,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Tüylü Hasır Top,,https://www.migros.com.tr/petcraft-tuylu-hasir-top-p-27575df,Pet Shop,Pet Aksesuarları,,,,,,,,
Hipet Pati Temizleme Köpüğü 150 Ml,,https://www.migros.com.tr/hipet-pati-temizleme-kopugu-150-ml-p-272d30d,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Naturel Çam Kedi Oyuncak,,https://www.migros.com.tr/petcraft-naturel-cam-kedi-oyuncak-p-2757617,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Tasma Künye,,https://www.migros.com.tr/petcraft-tasma-kunye-p-2757619,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Tüylü Kedi Topu,,https://www.migros.com.tr/petcraft-tuylu-kedi-topu-p-2757618,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Ses Çıkaran Eğitim Topu,,https://www.migros.com.tr/petcraft-ses-cikaran-egitim-topu-p-27575f2,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Çift Kemik,,https://www.migros.com.tr/petcraft-cift-kemik-p-27575f4,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Pati Desenli Tenis Topu 3'lü,,https://www.migros.com.tr/petcraft-pati-desenli-tenis-topu-3lu-p-280da98,Pet Shop,Pet Aksesuarları,,,,,,,,
Petcraft Kedi Tırmalama (Oyuncaklı),,https://www.migros.com.tr/petcraft-kedi-tirmalama-oyuncakli-p-27575de,Pet Shop,Pet Aksesuarları,,,,,,,,
Cook Evcil Hayvan Kaka Torbası Yedeği 30'lu Rulo,,https://www.migros.com.tr/cook-evcil-hayvan-kaka-torbasi-yedegi-30lu-rulo-p-27575e3,Pet Shop,Pet Aksesuarları,,,,,,,,
