name,type,link,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
Polonez Çemeni Sıyrılmış Pastırma 110 G,,https://www.migros.com.tr/polonez-cemeni-siyrilmis-pastirma-110-g-p-da56cb,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Namet Antrikot Pastırma Kg,,https://www.migros.com.tr/namet-antrikot-pastirma-kg-p-da355c,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Polonez Dana Dilimli Antrikot Pastırma Kg,,https://www.migros.com.tr/polonez-dana-dilimli-antrikot-pastirma-kg-p-da56d2,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Namet Seçme Pastırma 130 G,,https://www.migros.com.tr/namet-secme-pastirma-130-g-p-da3566,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Apikoğlu Çerezlik Pastırma 100 G,,https://www.migros.com.tr/apikoglu-cerezlik-pastirma-100-g-p-da56b5,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Özlem Dana Pastırma Çemeni Sıyrılmış 100 G,,https://www.migros.com.tr/ozlem-dana-pastirma-cemeni-siyrilmis-100-g-p-da56e1,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Namet Dana Dilimli Antrikot Pastırma 100 G,,https://www.migros.com.tr/namet-dana-dilimli-antrikot-pastirma-100-g-p-da56dc,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Apikoğlu Dana Pastırma Çemeni Sıyrılmış 90G,,https://www.migros.com.tr/apikoglu-dana-pastirma-cemeni-siyrilmis-90g-p-da56de,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Başyazıcıoğlu İnan Dana Pastırma 120G,,https://www.migros.com.tr/basyazicioglu-inan-dana-pastirma-120g-p-da56d8,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Altın Dana Dana Pastırma 120 G,,https://www.migros.com.tr/altin-dana-dana-pastirma-120-g-p-da56e2,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Başyazıcı Dana Antrikot Dilimli Pastırma 120 G,,https://www.migros.com.tr/basyazici-dana-antrikot-dilimli-pastirma-120-g-p-da56d7,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Namet Klasik Dilimli Pastırma 130 G,,https://www.migros.com.tr/namet-klasik-dilimli-pastirma-130-g-p-da3565,"Et, Tavuk, Balık",Et Şarküteri,Pastırma,Dana Pastırma,,,,,,
Pınar 10'Lu Ekonomik Sosis 430 G,,https://www.migros.com.tr/pinar-10lu-ekonomik-sosis-430-g-p-d5e9f5,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Maret 10'lu Sosis 432 G,,https://www.migros.com.tr/maret-10lu-sosis-432-g-p-d5c6a3,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Torku Kokteyl Sosis 220 G,,https://www.migros.com.tr/torku-kokteyl-sosis-220-g-p-d5ea8e,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Pınar Kokteyl Sosis 215 G,,https://www.migros.com.tr/pinar-kokteyl-sosis-215-g-p-d5c6f8,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Maret Sosis 5'Li 240 G,,https://www.migros.com.tr/maret-sosis-5li-240-g-p-d5c691,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Maret Dana Kokteyl Sosis 250 G,,https://www.migros.com.tr/maret-dana-kokteyl-sosis-250-g-p-d5ea49,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Namet Uzun Sosis Kg,,https://www.migros.com.tr/namet-uzun-sosis-kg-p-d5e9de,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Polonez Dana Sosis Kg,,https://www.migros.com.tr/polonez-dana-sosis-kg-p-d5ea4a,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Pınar Uzun Sosis 225 G,,https://www.migros.com.tr/pinar-uzun-sosis-225-g-p-d5ea59,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Polonez Dana Frankfurter Sosis Kg,,https://www.migros.com.tr/polonez-dana-frankfurter-sosis-kg-p-d5ea90,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Erşan Kokteyl Sosis 200 G,,https://www.migros.com.tr/ersan-kokteyl-sosis-200-g-p-d5ea3f,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Namet Kokteyl Sosis Kg,,https://www.migros.com.tr/namet-kokteyl-sosis-kg-p-d5c887,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Polonez Dana Bratwurst Sosis Kg,,https://www.migros.com.tr/polonez-dana-bratwurst-sosis-kg-p-d5ea91,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Polonez Dana Sosis 500 G,,https://www.migros.com.tr/polonez-dana-sosis-500-g-p-d5ea17,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Erşan 100 Dana Kokteyl Sosis Kg,,https://www.migros.com.tr/ersan-100-dana-kokteyl-sosis-kg-p-d5ea01,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Polonez Uzun Sosis 360 G,,https://www.migros.com.tr/polonez-uzun-sosis-360-g-p-d5ea82,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Erşan Küvet Kokteyl Sosis 400 G,,https://www.migros.com.tr/ersan-kuvet-kokteyl-sosis-400-g-p-d5e9ff,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Dana Sosis,,,,,,
Banvit Jumbo Sosis 330 G,,https://www.migros.com.tr/banvit-jumbo-sosis-330-g-p-ce0849,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Piliç Sosis,,,,,,
Banvit Piliç Kokteyl Sosis 1000 G,,https://www.migros.com.tr/banvit-pilic-kokteyl-sosis-1000-g-p-d74a56,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Piliç Sosis,,,,,,
Keskinoğlu Piliç Kokteyl Sosis 750 G,,https://www.migros.com.tr/keskinoglu-pilic-kokteyl-sosis-750-g-p-d5ea79,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Piliç Sosis,,,,,,
Aytaç Şipşak Piliç Mini Kokteyl Sosis 170 G,,https://www.migros.com.tr/aytac-sipsak-pilic-mini-kokteyl-sosis-170-g-p-d5ea65,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Piliç Sosis,,,,,,
Banvit Tütsülenmiş Cheddarlı Piliç Jumbo Sosis 250 G,,https://www.migros.com.tr/banvit-tutsulenmis-cheddarli-pilic-jumbo-sosis-250-g-p-d5eaa0,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Piliç Sosis,,,,,,
Pınar Aç Bitir Kokteyl Hindi Sosis 180 G,,https://www.migros.com.tr/pinar-ac-bitir-kokteyl-hindi-sosis-180-g-p-d5ea38,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Hindi Sosis,,,,,,
Pınar Aç Bitir Hindi Kokteyl Sosis 130 G,,https://www.migros.com.tr/pinar-ac-bitir-hindi-kokteyl-sosis-130-g-p-d5ea78,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Hindi Sosis,,,,,,
Pınar Hindi Kokteyl Sosis 250 G,,https://www.migros.com.tr/pinar-hindi-kokteyl-sosis-250-g-p-d5ea83,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Hindi Sosis,,,,,,
Pınar Hindi Uzun Sosis 430 G,,https://www.migros.com.tr/pinar-hindi-uzun-sosis-430-g-p-d5ea81,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Hindi Sosis,,,,,,
Namet Hindi Sosis 7/24 140 G,,https://www.migros.com.tr/namet-hindi-sosis-724-140-g-p-d5ea6b,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Hindi Sosis,,,,,,
Maret Hindi Uzun Sosis 5'li 210 G,,https://www.migros.com.tr/maret-hindi-uzun-sosis-5li-210-g-p-d5eaa6,"Et, Tavuk, Balık",Et Şarküteri,Sosis,Hindi Sosis,,,,,,
Namet 7/24 Dana Macar Salam 60 G,,https://www.migros.com.tr/namet-724-dana-macar-salam-60-g-p-d749e4,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Pınar Aç Bitir Macar Salam 60 G,,https://www.migros.com.tr/pinar-ac-bitir-macar-salam-60-g-p-d74a08,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Pınar Aç Bitir Fıstıklı Macar Salam 50 G,,https://www.migros.com.tr/pinar-ac-bitir-fistikli-macar-salam-50-g-p-d74a50,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Pınar Aç-Bitir Macar Salam Büyük Dilim 60 G,,https://www.migros.com.tr/pinar-ac-bitir-macar-salam-buyuk-dilim-60-g-p-d74a3e,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet Macar Salam Kg,,https://www.migros.com.tr/namet-macar-salam-kg-p-d7281c,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet Macar Dilimli Salam 200 G,,https://www.migros.com.tr/namet-macar-dilimli-salam-200-g-p-d72c60,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Torku Dilimli Salam 60 G,,https://www.migros.com.tr/torku-dilimli-salam-60-g-p-d74a20,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Torku Dilimli Fıstıklı Salam 50 G,,https://www.migros.com.tr/torku-dilimli-fistikli-salam-50-g-p-d74a5a,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Polonez Mini Lezzet Macar Salam 60 G,,https://www.migros.com.tr/polonez-mini-lezzet-macar-salam-60-g-p-d749e7,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Migros Macar Salam 110 G,,https://www.migros.com.tr/migros-macar-salam-110-g-p-d74a4d,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Polonez Macar Salam Kg,,https://www.migros.com.tr/polonez-macar-salam-kg-p-d74a27,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet Fıstıklı Salam 150 G,,https://www.migros.com.tr/namet-fistikli-salam-150-g-p-d72818,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Polonez Fıstıklı Salam 90 G,,https://www.migros.com.tr/polonez-fistikli-salam-90-g-p-d74a6a,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Polonez Dana Etli Fıstıklı Salam Kg,,https://www.migros.com.tr/polonez-dana-etli-fistikli-salam-kg-p-d72c0e,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Polonez Macar Salam 90 G,,https://www.migros.com.tr/polonez-macar-salam-90-g-p-d74a69,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Polonez Fıstıklı Macar Salam Kg,,https://www.migros.com.tr/polonez-fistikli-macar-salam-kg-p-d72c0a,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Migros Tam Yetti Macar Salam 60 G,,https://www.migros.com.tr/migros-tam-yetti-macar-salam-60-g-p-d74a36,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet Fıstıklı Macar Salam Kg,,https://www.migros.com.tr/namet-fistikli-macar-salam-kg-p-d749c3,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Pınar Fıstıklı Salam Kg,,https://www.migros.com.tr/pinar-fistikli-salam-kg-p-d7268f,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Maret Pratik Dana Macar Salam 50G,,https://www.migros.com.tr/maret-pratik-dana-macar-salam-50g-p-d74a5b,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet Mortadella Salam Kg,,https://www.migros.com.tr/namet-mortadella-salam-kg-p-e35d1e,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Pınar Şölen Macar Salam Kg,,https://www.migros.com.tr/pinar-solen-macar-salam-kg-p-d7268e,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Migros Fıstıklı Salam 110 G,,https://www.migros.com.tr/migros-fistikli-salam-110-g-p-d74a51,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Başyazıcı Dana Tombul Salam 250 G,,https://www.migros.com.tr/basyazici-dana-tombul-salam-250-g-p-d74a68,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Pınar Kahvaltılık Salam 250 G,,https://www.migros.com.tr/pinar-kahvaltilik-salam-250-g-p-d749ae,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Maret Lezzetince Macar Salam 110 G,,https://www.migros.com.tr/maret-lezzetince-macar-salam-110-g-p-d74a5c,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet Fıstıklı Salam Kg,,https://www.migros.com.tr/namet-fistikli-salam-kg-p-d7281d,"Et, Tavuk, Balık",Et Şarküteri,Salam,Dana Salam,,,,,,
Namet 7 / 24 Hindi Salam 60 G,,https://www.migros.com.tr/namet-7-24-hindi-salam-60-g-p-d749eb,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Pınar Aç Bitir Hindi Salam Taze Dilimlenmiş 10 Dilim 75 G,,https://www.migros.com.tr/pinar-ac-bitir-hindi-salam-taze-dilimlenmis-10-dilim-75-g-p-d749cc,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Pınar Aç Bitir Hindi Salam Büyük Dilim 60 G,,https://www.migros.com.tr/pinar-ac-bitir-hindi-salam-buyuk-dilim-60-g-p-d74a3f,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Pınar Aç Bitir Fıstıklı Hindi Salam 50 G,,https://www.migros.com.tr/pinar-ac-bitir-fistikli-hindi-salam-50-g-p-d74a4e,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Maret Pratik Hindi Salam 60 G,,https://www.migros.com.tr/maret-pratik-hindi-salam-60-g-p-d74a26,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Polonez Hindi Salam 110 G,,https://www.migros.com.tr/polonez-hindi-salam-110-g-p-d74a4a,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Pınar Hindi Etli Salam Uzun Kg,,https://www.migros.com.tr/pinar-hindi-etli-salam-uzun-kg-p-caf31b,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Migros Tam Yetti Hindi Parça Etli Salam 60 G,,https://www.migros.com.tr/migros-tam-yetti-hindi-parca-etli-salam-60-g-p-d74a37,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Pınar Salam Doyum Büfe 700 G,,https://www.migros.com.tr/pinar-salam-doyum-bufe-700-g-p-d74a2d,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Pınar Hindi Fıstıklı Salam Uzun Kg,,https://www.migros.com.tr/pinar-hindi-fistikli-salam-uzun-kg-p-caf31c,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Polonez Mini Lezzet Hindi Parça Etli Salam 60 G,,https://www.migros.com.tr/polonez-mini-lezzet-hindi-parca-etli-salam-60-g-p-d749ea,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Polonez Fıstıklı Hindi Salam 110 G,,https://www.migros.com.tr/polonez-fistikli-hindi-salam-110-g-p-d74a4b,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Namet Fıstıklı Hindi Salam 7/24 50 G,,https://www.migros.com.tr/namet-fistikli-hindi-salam-724-50-g-p-d74a60,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Namet Fıstıklı Hindi Salam Kg,,https://www.migros.com.tr/namet-fistikli-hindi-salam-kg-p-caf37c,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Namet Hindi Etli Salam Kg,,https://www.migros.com.tr/namet-hindi-etli-salam-kg-p-caf37d,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Polonez Hindi Parça Etli Salam 110 G,,https://www.migros.com.tr/polonez-hindi-parca-etli-salam-110-g-p-d74a4c,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Aytaç Şipşak Dilimli Hindi Salam 50G,,https://www.migros.com.tr/aytac-sipsak-dilimli-hindi-salam-50g-p-d74a3d,"Et, Tavuk, Balık",Et Şarküteri,Salam,Hindi Salam,,,,,,
Keskinoğlu Piliç Salam 700 G,,https://www.migros.com.tr/keskinoglu-pilic-salam-700-g-p-d74a43,"Et, Tavuk, Balık",Et Şarküteri,Salam,Piliç Salam,,,,,,
Banvit Baton Piliç Salam 850 Gr,,https://www.migros.com.tr/banvit-baton-pilic-salam-850-gr-p-d74a6b,"Et, Tavuk, Balık",Et Şarküteri,Salam,Piliç Salam,,,,,,
Keskinoğlu Tombul Piliç Salam 350 G,,https://www.migros.com.tr/keskinoglu-tombul-pilic-salam-350-g-p-ce0c1a,"Et, Tavuk, Balık",Et Şarküteri,Salam,Piliç Salam,,,,,,
Aytaç Şipşak Piliç Salam Dilimli 60 G,,https://www.migros.com.tr/aytac-sipsak-pilic-salam-dilimli-60-g-p-d74a2a,"Et, Tavuk, Balık",Et Şarküteri,Salam,Piliç Salam,,,,,,
Namet Hindi Füme 7/24 60 G,,https://www.migros.com.tr/namet-hindi-fume-724-60-g-p-e35f61,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Namet Hindi Füme 200 G,,https://www.migros.com.tr/namet-hindi-fume-200-g-p-e362e5,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Polonez Fit Yaşam Xl Hindi Füme 150 G,,https://www.migros.com.tr/polonez-fit-yasam-xl-hindi-fume-150-g-p-e35f89,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Pınar Aç Bitir Büyük Dilim Hindi Füme 60 G,,https://www.migros.com.tr/pinar-ac-bitir-buyuk-dilim-hindi-fume-60-g-p-e35f7f,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Yayla Türk Hindi But Füme Karabiberli Kg,,https://www.migros.com.tr/yayla-turk-hindi-but-fume-karabiberli-kg-p-caf18e,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Migros Hindi Füme Eti 110G,,https://www.migros.com.tr/migros-hindi-fume-eti-110g-p-e3629f,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Maret Hindi Füme 110 G,,https://www.migros.com.tr/maret-hindi-fume-110-g-p-e35f5c,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Yayla Türk Hindi Göğüs Füme Kg,,https://www.migros.com.tr/yayla-turk-hindi-gogus-fume-kg-p-caf121,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Polonez Karabiberli Hindi Füme Eti Kg,,https://www.migros.com.tr/polonez-karabiberli-hindi-fume-eti-kg-p-e35f63,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Polonez Füme Hindi Göğüs Eti Kg,,https://www.migros.com.tr/polonez-fume-hindi-gogus-eti-kg-p-e35f62,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Fulya Hindi Füme 150 G,,https://www.migros.com.tr/fulya-hindi-fume-150-g-p-e360a5,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Erşan Dilimli Hindi Füme 100 G,,https://www.migros.com.tr/ersan-dilimli-hindi-fume-100-g-p-e35f8e,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Polonez Sade Hindi Füme Kg,,https://www.migros.com.tr/polonez-sade-hindi-fume-kg-p-caf707,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Hindi Füme,,,,,,
Polonez Füme Et Ürünü 100 G,,https://www.migros.com.tr/polonez-fume-et-urunu-100-g-p-e35f51,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Polonez Karabiberli Füme Et Ürünü 100 G,,https://www.migros.com.tr/polonez-karabiberli-fume-et-urunu-100-g-p-e35f52,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Polonez Füme Kaburga Eti 80 G,,https://www.migros.com.tr/polonez-fume-kaburga-eti-80-g-p-e35fb3,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Polonez Rozbif Kekikli Kg,,https://www.migros.com.tr/polonez-rozbif-kekikli-kg-p-e36104,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Erşan Füme Et,,https://www.migros.com.tr/ersan-fume-et-p-e36309,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Apikoğlu İsli Kuru Et 100 G,,https://www.migros.com.tr/apikoglu-isli-kuru-et-100-g-p-e366e1,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Polonez Kurutulmuş Füme Et Ürünü Dilimli 90 G,,https://www.migros.com.tr/polonez-kurutulmus-fume-et-urunu-dilimli-90-g-p-e35fc6,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Polonez Rozbif Biberli Füme Et Kg,,https://www.migros.com.tr/polonez-rozbif-biberli-fume-et-kg-p-e36105,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Aytaç Keyifli Et Lokmaları Kekikli 35 G,,https://www.migros.com.tr/aytac-keyifli-et-lokmalari-kekikli-35-g-p-e36048,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Aytaç Keyifli Et Lokmaları Sade 35 G,,https://www.migros.com.tr/aytac-keyifli-et-lokmalari-sade-35-g-p-e36047,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Başyazıcıoğlu Dilimli Sade Füme Et 100G,,https://www.migros.com.tr/basyazicioglu-dilimli-sade-fume-et-100g-p-e361fc,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Yaylatürk Dana Kuru Et Kg,,https://www.migros.com.tr/yaylaturk-dana-kuru-et-kg-p-e35fea,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Polonez Rozbif Sade,,https://www.migros.com.tr/polonez-rozbif-sade-p-e36106,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Erşan Kuru Et Kg,,https://www.migros.com.tr/ersan-kuru-et-kg-p-e35b8e,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Dana Füme,,,,,,
Namet Piliç Füme 150 G,,https://www.migros.com.tr/namet-pilic-fume-150-g-p-e35f25,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Piliç Füme,,,,,,
Yayla Türk Tavuk Göğsü Füme Kg,,https://www.migros.com.tr/yayla-turk-tavuk-gogsu-fume-kg-p-caf132,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Piliç Füme,,,,,,
Namet 7/24 Piliç Füme 50G,,https://www.migros.com.tr/namet-724-pilic-fume-50g-p-e3630e,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Piliç Füme,,,,,,
Polonez Piliç Füme 150 G,,https://www.migros.com.tr/polonez-pilic-fume-150-g-p-e3629e,"Et, Tavuk, Balık",Et Şarküteri,Füme Et,Piliç Füme,,,,,,
Erşan Dana Kavurma Kg,,https://www.migros.com.tr/ersan-dana-kavurma-kg-p-dbd94e,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Polonez Blok Kavurma Kg,,https://www.migros.com.tr/polonez-blok-kavurma-kg-p-dbbfdd,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Apikoğlu Kavurma Kg,,https://www.migros.com.tr/apikoglu-kavurma-kg-p-dbbb91,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Namet Dilimli Kavurma 200 G,,https://www.migros.com.tr/namet-dilimli-kavurma-200-g-p-dbbbf8,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Başyazıcıoğlu İnan Dana Kavurma 150G,,https://www.migros.com.tr/basyazicioglu-inan-dana-kavurma-150g-p-dbd970,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Polonez Dilimli Kavurma 200 G,,https://www.migros.com.tr/polonez-dilimli-kavurma-200-g-p-dbbfde,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Namet Füme Kavurma 100 G,,https://www.migros.com.tr/namet-fume-kavurma-100-g-p-dbd968,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Başyazıcı Dana Kare Kavurma Kg,,https://www.migros.com.tr/basyazici-dana-kare-kavurma-kg-p-dbd96f,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Altın Dana Dana Kavurma 150G,,https://www.migros.com.tr/altin-dana-dana-kavurma-150g-p-dbd975,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Maret Pratik Kavurma 100 G,,https://www.migros.com.tr/maret-pratik-kavurma-100-g-p-2bebb58,"Et, Tavuk, Balık",Et Şarküteri,Kavurma,Dana Kavurma,,,,,,
Polonez Fit Yaşam Jambon 60 G,,https://www.migros.com.tr/polonez-fit-yasam-jambon-60-g-p-e35f26,"Et, Tavuk, Balık",Et Şarküteri,Jambon,Dana Jambon,,,,,,
Polonez Dana Jambon Kg,,https://www.migros.com.tr/polonez-dana-jambon-kg-p-e360fe,"Et, Tavuk, Balık",Et Şarküteri,Jambon,Dana Jambon,,,,,,
Pınar Aç Bitir Büyük Dilim Jambon 50 G,,https://www.migros.com.tr/pinar-ac-bitir-buyuk-dilim-jambon-50-g-p-e35f82,"Et, Tavuk, Balık",Et Şarküteri,Jambon,Dana Jambon,,,,,,
Polonez Dana But Jambon Kg,,https://www.migros.com.tr/polonez-dana-but-jambon-kg-p-e360fd,"Et, Tavuk, Balık",Et Şarküteri,Jambon,Dana Jambon,,,,,,
Namet Dana Jambon Kg,,https://www.migros.com.tr/namet-dana-jambon-kg-p-e35d1a,"Et, Tavuk, Balık",Et Şarküteri,Jambon,Dana Jambon,,,,,,
