name,type,link,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
Migros Buzdolabı Poşeti 24X38 Cm 100'Lü,,https://www.migros.com.tr/migros-buzdolabi-poseti-24x38-cm-100lu-p-1e9c178,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Buzdolabı Poşeti Orta Boy 4 Al 3 Öde 120'li,,https://www.migros.com.tr/koroplast-buzdolabi-poseti-orta-boy-4-al-3-ode-120li-p-1e9a7a4,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti (3+1) Orta Boy 24x38 Cm 120'li,,https://www.migros.com.tr/cook-buzdolabi-poseti-31-orta-boy-24x38-cm-120li-p-1e9bb2a,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti Büyük,,https://www.migros.com.tr/cook-buzdolabi-poseti-buyuk-p-1dc27c9,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Orta Boy Buzdolabı Poşeti 50'Li,,https://www.migros.com.tr/koroplast-orta-boy-buzdolabi-poseti-50li-p-1dc134f,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti (3+1) Büyük Boy 30x45 cm 80'li,,https://www.migros.com.tr/cook-buzdolabi-poseti-31-buyuk-boy-30x45-cm-80li-p-1dc27ca,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Büyük Boy Buzdolabı Poşeti 20'li,,https://www.migros.com.tr/koroplast-buyuk-boy-buzdolabi-poseti-20li-p-1e9bb1d,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Orta Boy Buzdolabı Poşeti,,https://www.migros.com.tr/cook-orta-boy-buzdolabi-poseti-p-1e9bb79,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti Küçük 40'lı,,https://www.migros.com.tr/cook-buzdolabi-poseti-kucuk-40li-p-1e9bb25,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Buzdolabı Poşeti 3+1 Küçük 20X30 160'Lı,,https://www.migros.com.tr/koroplast-buzdolabi-poseti-31-kucuk-20x30-160li-p-1dc1352,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti Küçük Boy 70'li,,https://www.migros.com.tr/cook-buzdolabi-poseti-kucuk-boy-70li-p-1dc135c,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
İdeal Buzdolabı Poşeti Orta Boy 20'li,,https://www.migros.com.tr/ideal-buzdolabi-poseti-orta-boy-20li-p-1dc13ac,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Buzdolabı Poşeti Orta Boy 30'Lu,,https://www.migros.com.tr/koroplast-buzdolabi-poseti-orta-boy-30lu-p-1e9bb1a,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti Orta Boy 50'li 25 Adet Bed.,,https://www.migros.com.tr/cook-buzdolabi-poseti-orta-boy-50li-25-adet-bed-p-1dc135d,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Buzdolabı Poşeti (3+1) Küçük Boy 20x30 Cm 160'lı,,https://www.migros.com.tr/cook-buzdolabi-poseti-31-kucuk-boy-20x30-cm-160li-p-1e9bb29,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Küçük Boy Buzdolabı Poşeti 70'Li,,https://www.migros.com.tr/koroplast-kucuk-boy-buzdolabi-poseti-70li-p-1dc1350,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Buz Torbası 7'li,,https://www.migros.com.tr/koroplast-buz-torbasi-7li-p-1e9a7a7,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Kilitli Buzdolabı Poşeti 10 Adet,,https://www.migros.com.tr/cook-kilitli-buzdolabi-poseti-10-adet-p-1dc1366,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Doğada Çözünür Buzdolabı Poşeti Orta Boy 30'lu,,https://www.migros.com.tr/cook-dogada-cozunur-buzdolabi-poseti-orta-boy-30lu-p-1dc1319,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Kilitli Poşet Küçük Boy 12 Adet,,https://www.migros.com.tr/koroplast-kilitli-poset-kucuk-boy-12-adet-p-1dc138a,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Küçük Boy Buzdolabı Poşeti 40'Lı,,https://www.migros.com.tr/koroplast-kucuk-boy-buzdolabi-poseti-40li-p-1dc1351,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Kendinden Kilitli Buz Torbası 7 Adet,,https://www.migros.com.tr/cook-kendinden-kilitli-buz-torbasi-7-adet-p-1dc1365,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Kilitli Buzdolabı Poşeti,,https://www.migros.com.tr/koroplast-kilitli-buzdolabi-poseti-p-1e9bb24,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Kilitli Saklama Poşeti 14 Adet,,https://www.migros.com.tr/koroplast-kilitli-saklama-poseti-14-adet-p-1dc132b,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Sebze Ve Meyve Torbası 5'li,,https://www.migros.com.tr/cook-sebze-ve-meyve-torbasi-5li-p-1dc1306,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Parex Buzdolabı Poşeti Orta Boy 4 Al 3 Öde,,https://www.migros.com.tr/parex-buzdolabi-poseti-orta-boy-4-al-3-ode-p-1dc1318,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Cook Lezzet Küpü Kendinden Kilitli 7'li Torba,,https://www.migros.com.tr/cook-lezzet-kupu-kendinden-kilitli-7li-torba-p-1dc13c6,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Buzdolabı Poşeti 4 Al 3 Öde Büyük,,https://www.migros.com.tr/koroplast-buzdolabi-poseti-4-al-3-ode-buyuk-p-1e9c111,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Fermuarlı Buzdolabı Poşeti Küçük Boy 12'li,,https://www.migros.com.tr/koroplast-fermuarli-buzdolabi-poseti-kucuk-boy-12li-p-1dc1410,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Kilitli Poşet Büyük Boy 10'lu,,https://www.migros.com.tr/koroplast-kilitli-poset-buyuk-boy-10lu-p-1dc1412,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Ece Buzdolabı Poşeti Orta Boy 4 Al 3 Öde 80'li,,https://www.migros.com.tr/ece-buzdolabi-poseti-orta-boy-4-al-3-ode-80li-p-1dc282f,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
İdeal Buzdolabı Poşeti Küçük Boy 30'lu,,https://www.migros.com.tr/ideal-buzdolabi-poseti-kucuk-boy-30lu-p-1dc140d,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Ece Buzdolabı Poşeti Küçük Boy 4 Al 3 Öde 120'li,,https://www.migros.com.tr/ece-buzdolabi-poseti-kucuk-boy-4-al-3-ode-120li-p-1dc2830,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Fermuarlı Buzdolabı Poşeti Büyük Boy 10'lu,,https://www.migros.com.tr/koroplast-fermuarli-buzdolabi-poseti-buyuk-boy-10lu-p-1dc1411,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Çift Kilitli Buzdolabı Poşeti Küçük Boy 12'li,,https://www.migros.com.tr/koroplast-cift-kilitli-buzdolabi-poseti-kucuk-boy-12li-p-1dc140e,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Çok Amaçlı Pratik Poşet 35X45 100'lü,,https://www.migros.com.tr/koroplast-cok-amacli-pratik-poset-35x45-100lu-p-1dc13c3,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
İdeal Buzdolabı Poşeti Orta Boy Avantajlı Paket 80'li,,https://www.migros.com.tr/ideal-buzdolabi-poseti-orta-boy-avantajli-paket-80li-p-1dc13db,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Ekstra Güçlü Büzgülü Gıda Taşıma Torbası,,https://www.migros.com.tr/koroplast-ekstra-guclu-buzgulu-gida-tasima-torbasi-p-1dc132a,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Koroplast Çift Kilitli Buzdolabı Poşeti Büyük Boy 10'lu,,https://www.migros.com.tr/koroplast-cift-kilitli-buzdolabi-poseti-buyuk-boy-10lu-p-1dc140f,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Buzdolabı Poşeti,,,,,,
Roll-Up Kesilmiş Yağlı Pişirme Kağıdı 16 Yaprak,,https://www.migros.com.tr/roll-up-kesilmis-yagli-pisirme-kagidi-16-yaprak-p-1e9c0fc,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Koroplast Kesilmiş Pişirme Kağıdı 20'li,,https://www.migros.com.tr/koroplast-kesilmis-pisirme-kagidi-20li-p-1e9c16d,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Cook Kesilmış Yağlı Pişirme Kağıdı 16 Yaprak,,https://www.migros.com.tr/cook-kesilmis-yagli-pisirme-kagidi-16-yaprak-p-1e9c152,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Koroplast Yağlı Pişirme Kağıdı 8 M,,https://www.migros.com.tr/koroplast-yagli-pisirme-kagidi-8-m-p-1e9bbea,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Cook Doğal Pişirme Kağıdı 8 M,,https://www.migros.com.tr/cook-dogal-pisirme-kagidi-8-m-p-1dc131b,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Parex Kesilmiş Pişirme Kağıdı ,,https://www.migros.com.tr/parex-kesilmis-pisirme-kagidi-p-1dc27b4,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Koroplast Sar Pişir 12 Yaprak,,https://www.migros.com.tr/koroplast-sar-pisir-12-yaprak-p-1dc1354,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Cook Pişirme Kağıdı 8 M,,https://www.migros.com.tr/cook-pisirme-kagidi-8-m-p-1e9bb55,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Cook Çok Amaçlı Pişirme Kağıdı 30Cm X 8 Adet,,https://www.migros.com.tr/cook-cok-amacli-pisirme-kagidi-30cm-x-8-adet-p-1dc13b4,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Roll-Up Doğaya Dönüş Pefcli Kesilmiş Yağlı Pişirme Kağıdı 20'li,,https://www.migros.com.tr/roll-up-dogaya-donus-pefcli-kesilmis-yagli-pisirme-kagidi-20li-p-1dc2826,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Koroplast Doğal Pişirme Kağıdı Hazır Kesim 10'lu,,https://www.migros.com.tr/koroplast-dogal-pisirme-kagidi-hazir-kesim-10lu-p-1dc13c7,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Pişirme Kağıdı,,,,,,
Migros Streç Film 50 M,,https://www.migros.com.tr/migros-strec-film-50-m-p-1e9c16a,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Koroplast Streç Film 33 M,,https://www.migros.com.tr/koroplast-strec-film-33-m-p-1e9bfb9,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Strech Film 33 M,,https://www.migros.com.tr/cook-strech-film-33-m-p-1e9c151,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Koroplast Streç Film 15 M,,https://www.migros.com.tr/koroplast-strec-film-15-m-p-1e9bb3d,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Streç Film 15 M,,https://www.migros.com.tr/cook-strec-film-15-m-p-1e9bb4d,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Koroplast Streç Film 100 M,,https://www.migros.com.tr/koroplast-strec-film-100-m-p-1e9bfb8,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Streç Film 100 M Kayar Bıçak Hediyeli,,https://www.migros.com.tr/cook-strec-film-100-m-kayar-bicak-hediyeli-p-1dc13a1,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Bas & Kes Yedek Streç Film 60 M,,https://www.migros.com.tr/cook-bas-kes-yedek-strec-film-60-m-p-1dc1312,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Kesimli Streç Film 50 M,,https://www.migros.com.tr/cook-kesimli-strec-film-50-m-p-1e9bb53,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Bas & Kes Streç Kesici,,https://www.migros.com.tr/cook-bas-kes-strec-kesici-p-1dc1311,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Doğada Çözünür Streç Film 15 M,,https://www.migros.com.tr/cook-dogada-cozunur-strec-film-15-m-p-1dc131a,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Cook Kap Bonesi 3 Boy 6 Adet,,https://www.migros.com.tr/cook-kap-bonesi-3-boy-6-adet-p-1dc2806,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Streç Film,,,,,,
Koroplast Alüminyum Folyo 15 M,,https://www.migros.com.tr/koroplast-aluminyum-folyo-15-m-p-1e9bb3c,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Alüminyum Folyo,,,,,,
Cook Aluminyum Folyo 15 M,,https://www.migros.com.tr/cook-aluminyum-folyo-15-m-p-1e9c130,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Alüminyum Folyo,,,,,,
Koroplast Fırın Torbası,,https://www.migros.com.tr/koroplast-firin-torbasi-p-1e9bbe0,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Fırın Torbası,,,,,,
Cook Kızartma Torbası 8'li,,https://www.migros.com.tr/cook-kizartma-torbasi-8li-p-1e9bb72,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Fırın Torbası,,,,,,
Koroplast Mikrodalga Pişirme Torbası 10'lu,,https://www.migros.com.tr/koroplast-mikrodalga-pisirme-torbasi-10lu-p-1e9bfd9,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Fırın Torbası,,,,,,
Cook Hindi Boy Kızartma Torbası,,https://www.migros.com.tr/cook-hindi-boy-kizartma-torbasi-p-1e9bb42,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Fırın Torbası,,,,,,
Koroplast Dondurulmuş Gıda Torbası,,https://www.migros.com.tr/koroplast-dondurulmus-gida-torbasi-p-1e9bf87,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Dondurulmuş Gıda Torbası,,,,,,
Koroplast 3+1 Buzdolabı Poşeti Ortaboy + Çöp Torbası 15'li Set,,https://www.migros.com.tr/koroplast-31-buzdolabi-poseti-ortaboy-cop-torbasi-15li-set-p-1dc2815,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Mutfak Sarf Malzeme Seti,,,,,,
Koroplast Koro 2'li Promosyon Seti Kitap Hediyeli,,https://www.migros.com.tr/koroplast-koro-2li-promosyon-seti-kitap-hediyeli-p-1dc13e1,"Ev, Yaşam",Mutfak Eşyaları,Mutfak Sarf Malzemesi,Mutfak Sarf Malzeme Seti,,,,,,
Paşabahçe Marmelade Kase Seti 250cc 10 cm 6'lı,Kase,https://www.migros.com.tr/pasabahce-marmelade-kase-seti-250cc-10-cm-6li-p-1f7b4c1,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Kütahya Porselen Vera Çisil 16 Parça Yemek Takımı,Kase,https://www.migros.com.tr/kutahya-porselen-vera-cisil-16-parca-yemek-takimi-p-1f85e70,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Estrella Mavi Çukur Yemek Tabağı 22Cm 2'li,Kase,https://www.migros.com.tr/pasabahce-estrella-mavi-cukur-yemek-tabagi-22cm-2li-p-1f7b524,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni 4 Gözlü Puzzle Çerezlik,Çerezlik,https://www.migros.com.tr/evmoni-4-gozlu-puzzle-cerezlik-p-1ea23b3,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Generatıon Kase 1 (<17Cm) 360 Cc,Kase,https://www.migros.com.tr/pasabahce-generation-kase-1-17cm-360-cc-p-1f7e6bd,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe(10651)linden Renkli Çukur Tabak 19Cm,Kase,https://www.migros.com.tr/pasabahce10651linden-renkli-cukur-tabak-19cm-p-1f7b374,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Porselen25+19cm Katlı Kurabiyelik Kurşun Asker,Ayaklı Servis Tabağı,https://www.migros.com.tr/tulu-porselen2519cm-katli-kurabiyelik-kursun-asker-p-1f86897,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Lav Pera Tereyağlık 405 Cc,Kapaklı Kahvaltılık,https://www.migros.com.tr/lav-pera-tereyaglik-405-cc-p-1f80198,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
"Paşabahçe(10641)linden Renkli Pasta Tabağı 18,5Cm",Kase,https://www.migros.com.tr/pasabahce10641linden-renkli-pasta-tabagi-185cm-p-1f7b373,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Marıne Balık Servis Tabağı 26Cm,Kase,https://www.migros.com.tr/pasabahce-marine-balik-servis-tabagi-26cm-p-1f7b503,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Keramika Sevgililer Günü Kalpli Çerezlik,Çerezlik,https://www.migros.com.tr/keramika-sevgililer-gunu-kalpli-cerezlik-p-1f86b5a,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Krıstalın Madlen Servis Tabağı,Kase,https://www.migros.com.tr/pasabahce-kristalin-madlen-servis-tabagi-p-1f7ea7a,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Deniz 7 Parça Pasta Seti Kareli,Kase,https://www.migros.com.tr/tulu-deniz-7-parca-pasta-seti-kareli-p-1f85b23,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Minicornet Dondurmalık 245 Cc 3'lü (410006),Kase,https://www.migros.com.tr/pasabahce-minicornet-dondurmalik-245-cc-3lu-410006-p-1f7e394,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe (10359) Invitation Oval Tabak 29 Cm,Kase,https://www.migros.com.tr/pasabahce-10359-invitation-oval-tabak-29-cm-p-1f7e0fc,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Porselen Lıana Çay Fincan Takımı Chocalate,Kase,https://www.migros.com.tr/tulu-porselen-liana-cay-fincan-takimi-chocalate-p-1f868e0,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Invitation Büyük Oval Tabak 33 Cm,Kase,https://www.migros.com.tr/pasabahce-invitation-buyuk-oval-tabak-33-cm-p-1f7dce3,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe(10671)linden Renkli Servis Kasesi 24Cm,Kase,https://www.migros.com.tr/pasabahce10671linden-renkli-servis-kasesi-24cm-p-1f7b376,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni Üç Bölmeli Ahşap Çerezlik,Çerezlik,https://www.migros.com.tr/evmoni-uc-bolmeli-ahsap-cerezlik-p-1ea23b2,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni Tekli Asorti Ahşap Çerezlik Çeşitleri,Çerezlik,https://www.migros.com.tr/evmoni-tekli-asorti-ahsap-cerezlik-cesitleri-p-1ea23b1,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Leva House 3 Bölmeli Kalp Çerezlik,Çerezlik,https://www.migros.com.tr/leva-house-3-bolmeli-kalp-cerezlik-p-1ea4393,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Leva House 2 Bölmeli Kalp Çerezlik,Çerezlik,https://www.migros.com.tr/leva-house-2-bolmeli-kalp-cerezlik-p-1ea4392,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Linden Çukur Tabak 19Cm,Kase,https://www.migros.com.tr/pasabahce-linden-cukur-tabak-19cm-p-1f7df6e,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Paşabahçe Marine Servis Tabağı 2'li (10654),Kase,https://www.migros.com.tr/pasabahce-marine-servis-tabagi-2li-10654-p-1f7b4fe,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni Kase 2 Litre,Kase,https://www.migros.com.tr/evmoni-kase-2-litre-p-1e9a774,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni Kase 3 Litre,Kase,https://www.migros.com.tr/evmoni-kase-3-litre-p-1e9a775,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni Ekmek Sepeti,Belirtilmemiş,https://www.migros.com.tr/evmoni-ekmek-sepeti-p-1e9a776,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Bee Home Kare Mısır Kovası,Cips ve Mısır Kovası,https://www.migros.com.tr/bee-home-kare-misir-kovasi-p-1e989f6,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Evmoni Kase 1 Litre,Kase,https://www.migros.com.tr/evmoni-kase-1-litre-p-1e9a773,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
"Uzman Kasap Sunum Tahtası 30x19,5 Cm",Kase,https://www.migros.com.tr/uzman-kasap-sunum-tahtasi-30x195-cm-p-1ea43a8,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Keramika Seramik Gondol Çerezlik 16 Cm,Çerezlik,https://www.migros.com.tr/keramika-seramik-gondol-cerezlik-16-cm-p-1f86ab0,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Porselen 20 Cm Pasta Tabağı Color Fullflowers,Kase,https://www.migros.com.tr/tulu-porselen-20-cm-pasta-tabagi-color-fullflowers-p-1f8668d,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Porselen 27 Cm Servis Tabak Color Fullflowers,Kase,https://www.migros.com.tr/tulu-porselen-27-cm-servis-tabak-color-fullflowers-p-1f8668c,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Mıstıque Home Kayık Tabak Set Ahşap 2'li,Çerezlik,https://www.migros.com.tr/mistique-home-kayik-tabak-set-ahsap-2li-p-1e92f85,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Porselen 16 Cm Kase Color Fullflowers,Kase,https://www.migros.com.tr/tulu-porselen-16-cm-kase-color-fullflowers-p-1f86a3d,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Keramika Seramik Çerezlik Neva 10 Cm,Kase,https://www.migros.com.tr/keramika-seramik-cerezlik-neva-10-cm-p-1f868b7,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
Tulu Lıana 25Cm Kayık Tabak Krem,Kase,https://www.migros.com.tr/tulu-liana-25cm-kayik-tabak-krem-p-1f868c5,"Ev, Yaşam",Mutfak Eşyaları,"Servis, Sunum","Tabak, Kase",,,,,,
