name,type,link,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
Pınar Süzme Peynir 500 G,,https://www.migros.com.tr/pinar-suzme-peynir-500-g-p-98e0ec,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Torku Süzme Peynir 450 G,,https://www.migros.com.tr/torku-suzme-peynir-450-g-p-98e102,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Ekici Beyaz Peynir Kg,,https://www.migros.com.tr/ekici-beyaz-peynir-kg-p-98d9b9,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Migros Süzme Peynir 500 G,,https://www.migros.com.tr/migros-suzme-peynir-500-g-p-98e0f0,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Dilimli Beyaz Peynir 420 G,,https://www.migros.com.tr/bahcivan-dilimli-beyaz-peynir-420-g-p-98d979,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Sütaş Süzme Peynir 250 G,,https://www.migros.com.tr/sutas-suzme-peynir-250-g-p-98d9b5,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
İçim Süzme Peynir 500 G,,https://www.migros.com.tr/icim-suzme-peynir-500-g-p-98da05,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Migros Az Yağlı Beyaz Peynir 500 G,,https://www.migros.com.tr/migros-az-yagli-beyaz-peynir-500-g-p-98da03,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
İçim Tam Yağlı Beyaz Peynir 1000 G,,https://www.migros.com.tr/icim-tam-yagli-beyaz-peynir-1000-g-p-98d500,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Süzme Peynir 100 G,,https://www.migros.com.tr/pinar-suzme-peynir-100-g-p-98e0ea,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
İçim Tam Yağlı Beyaz Peynir 500 G,,https://www.migros.com.tr/icim-tam-yagli-beyaz-peynir-500-g-p-98d502,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Yeşil Kozan Tam Yağlı Beyaz Peynir Kg,,https://www.migros.com.tr/yesil-kozan-tam-yagli-beyaz-peynir-kg-p-98d9fa,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Torku Tam Yağlı Taze Beyaz Peynir 900 G,,https://www.migros.com.tr/torku-tam-yagli-taze-beyaz-peynir-900-g-p-98e138,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Sek Tam Yağlı Beyaz Peynir 800 G,,https://www.migros.com.tr/sek-tam-yagli-beyaz-peynir-800-g-p-98e14f,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Tahsildaroğlu Tam Yağlı Beyaz Peynir 800 G,,https://www.migros.com.tr/tahsildaroglu-tam-yagli-beyaz-peynir-800-g-p-98da00,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Sütaş Light Beyaz Peynir 700 G,,https://www.migros.com.tr/sutas-light-beyaz-peynir-700-g-p-98cc37,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
İçim Süzme Peynir 250 G,,https://www.migros.com.tr/icim-suzme-peynir-250-g-p-98e0e8,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Olgunlaştırılmış Gurme Beyaz Peynir 450 G,,https://www.migros.com.tr/bahcivan-olgunlastirilmis-gurme-beyaz-peynir-450-g-p-98e0d3,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Tam Yağlı Beyaz Peynir 800 G,,https://www.migros.com.tr/pinar-tam-yagli-beyaz-peynir-800-g-p-98cbdc,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Yüksek Proteinli Süzme Peynir 500 G,,https://www.migros.com.tr/pinar-yuksek-proteinli-suzme-peynir-500-g-p-98e19f,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Süzme Peynir 500 G,,https://www.migros.com.tr/bahcivan-suzme-peynir-500-g-p-98c9b7,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Tam Yağlı Beyaz Peynir 400 G,,https://www.migros.com.tr/pinar-tam-yagli-beyaz-peynir-400-g-p-98d98d,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Süzme Peynir Yarım Yağlı Daha Az Tuzlu 500 G,,https://www.migros.com.tr/pinar-suzme-peynir-yarim-yagli-daha-az-tuzlu-500-g-p-98e1b5,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Laktozsuz Yarım Yağlı Dilimli Beyaz Peynir 420G,,https://www.migros.com.tr/bahcivan-laktozsuz-yarim-yagli-dilimli-beyaz-peynir-420g-p-98e199,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Peynir Süzme Yarım Yağlı 750G,,https://www.migros.com.tr/pinar-peynir-suzme-yarim-yagli-750g-p-98e1c4,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Süzme Peynir 250 G,,https://www.migros.com.tr/pinar-suzme-peynir-250-g-p-98e0ed,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Pınar Az Yağlı Yüksek Proteinli Beyaz Peynir 400 G,,https://www.migros.com.tr/pinar-az-yagli-yuksek-proteinli-beyaz-peynir-400-g-p-98e183,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
İçim Yarım Yağlı Süzme Peynir 500 G,,https://www.migros.com.tr/icim-yarim-yagli-suzme-peynir-500-g-p-98e193,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Tam Yağlı Probiyotik Süzme Beyaz Peynir 500 G,,https://www.migros.com.tr/bahcivan-tam-yagli-probiyotik-suzme-beyaz-peynir-500-g-p-98e187,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Migros Az Yağlı Beyaz Peynir 500G,,https://www.migros.com.tr/migros-az-yagli-beyaz-peynir-500g-p-98e1c7,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Elta Ada Organik Tam Yağlı Taze Beyaz Peynir 500 G,,https://www.migros.com.tr/elta-ada-organik-tam-yagli-taze-beyaz-peynir-500-g-p-98e1a2,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
İçim Rahat Laktozsuz Süzme Peynir 500 G,,https://www.migros.com.tr/icim-rahat-laktozsuz-suzme-peynir-500-g-p-98e1c8,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Yarım Yağlı Laktozsuz Süzme Peynir 500G,,https://www.migros.com.tr/bahcivan-yarim-yagli-laktozsuz-suzme-peynir-500g-p-98e198,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Bahçıvan Beyaz Peynir Serpme 220 G,,https://www.migros.com.tr/bahcivan-beyaz-peynir-serpme-220-g-p-98e19e,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Süzme Peynir,,,,,,
Ünal Lüks Klasik İnek Peyniri Kg,,https://www.migros.com.tr/unal-luks-klasik-inek-peyniri-kg-p-98d987,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Tahsildaroğlu Klasik İnek Peyniri Kg,,https://www.migros.com.tr/tahsildaroglu-klasik-inek-peyniri-kg-p-98d8fc,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Migros İnek Peyniri 600G,,https://www.migros.com.tr/migros-inek-peyniri-600g-p-98e14d,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Migros Dilimli İnek Peyniri 600 G,,https://www.migros.com.tr/migros-dilimli-inek-peyniri-600-g-p-98e14e,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Taciroğlu 3 Dilimli Tam Yağlı Olgunlaştırılmış İnek Peyniri 450 G,,https://www.migros.com.tr/taciroglu-3-dilimli-tam-yagli-olgunlastirilmis-inek-peyniri-450-g-p-98e136,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Altınkılıç Tam Yağlı Olgunlaştırılmış İnek Peyniri 500 G,,https://www.migros.com.tr/altinkilic-tam-yagli-olgunlastirilmis-inek-peyniri-500-g-p-98e101,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Altınkılıç 3 Dilim Tam Yağlı Olgunlaştırılmış İnek Peyniri 450 G,,https://www.migros.com.tr/altinkilic-3-dilim-tam-yagli-olgunlastirilmis-inek-peyniri-450-g-p-98e100,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Ariste Klasik İnek Peyniri Kg,,https://www.migros.com.tr/ariste-klasik-inek-peyniri-kg-p-98da04,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Yardımcı Edirne Tam Yağlı Beyaz Peynir Kg,,https://www.migros.com.tr/yardimci-edirne-tam-yagli-beyaz-peynir-kg-p-98e0de,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Akpınar Tam Yağlı Olgunlaştırılmış Laktozsuz Beyaz Peynir Kg,,https://www.migros.com.tr/akpinar-tam-yagli-olgunlastirilmis-laktozsuz-beyaz-peynir-kg-p-98d94b,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
P.E. 810 Klasik İnek Beyaz Peyniri Kg,,https://www.migros.com.tr/pe-810-klasik-inek-beyaz-peyniri-kg-p-98e112,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
F.G. Klasik İnek Peyniri Kg,,https://www.migros.com.tr/fg-klasik-inek-peyniri-kg-p-98d908,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Doğruluk Klasik İnek Peyniri 600 G,,https://www.migros.com.tr/dogruluk-klasik-inek-peyniri-600-g-p-98e0d6,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Ariste 1 Dilim Peynir 50 G,,https://www.migros.com.tr/ariste-1-dilim-peynir-50-g-p-98e106,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Tahsildaroğlu Klasik İnek Beyaz Peynir 450 G,,https://www.migros.com.tr/tahsildaroglu-klasik-inek-beyaz-peynir-450-g-p-98e1a0,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Tahsildaroğlu Klasik İnek Beyaz Peyniri 500 G,,https://www.migros.com.tr/tahsildaroglu-klasik-inek-beyaz-peyniri-500-g-p-98e1a1,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Doğruluk Olgunlaştırılmş Tam Yağlı İnek Beyaz Peyniri 525 G,,https://www.migros.com.tr/dogruluk-olgunlastirilms-tam-yagli-inek-beyaz-peyniri-525-g-p-98e12c,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Tahsildaroğlu Olgunlaştırılmış Klasik İnek Beyaz Peyniri 300g,,https://www.migros.com.tr/tahsildaroglu-olgunlastirilmis-klasik-inek-beyaz-peyniri-300g-p-98e1bb,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Ariste İnek Peyniri 600 G,,https://www.migros.com.tr/ariste-inek-peyniri-600-g-p-98d9f6,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Tahsildaroğlu Gurme Klasik İnek Beyaz Peyniri 450 G,,https://www.migros.com.tr/tahsildaroglu-gurme-klasik-inek-beyaz-peyniri-450-g-p-98e1aa,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Gökçebayır Ezine İnek Peyniri Kg,,https://www.migros.com.tr/gokcebayir-ezine-inek-peyniri-kg-p-98e186,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,İnek Peyniri,,,,,,
Taciroğlu Tulum Peyniri 250 G,,https://www.migros.com.tr/taciroglu-tulum-peyniri-250-g-p-9ba7ab,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Savak Erzincan Tulum Peyniri Kg % 100 Koyun Sütü,,https://www.migros.com.tr/savak-erzincan-tulum-peyniri-kg-100-koyun-sutu-p-9ba3ca,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Kırıtaklar İzmir Tulumu (Koyun Sütü) Kg,,https://www.migros.com.tr/kiritaklar-izmir-tulumu-koyun-sutu-kg-p-9bab9a,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Mersoy Tam Yağlı Tulum Peyniri Kg,,https://www.migros.com.tr/mersoy-tam-yagli-tulum-peyniri-kg-p-9bab96,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Altınkılıç Tam Yağlı İzmir Tulum Peynir Kg,,https://www.migros.com.tr/altinkilic-tam-yagli-izmir-tulum-peynir-kg-p-98e125,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Tahsildaroğlu İzmir Tulum Peyniri 350 G,,https://www.migros.com.tr/tahsildaroglu-izmir-tulum-peyniri-350-g-p-9babd1,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Altınkılıç Gurme Tulum Peyniri 250 G,,https://www.migros.com.tr/altinkilic-gurme-tulum-peyniri-250-g-p-9bc7a3,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Ariste Tam Yağlı Tulum Peyniri 250 G,,https://www.migros.com.tr/ariste-tam-yagli-tulum-peyniri-250-g-p-9bc79f,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Ariste 1 Dilim Tam Yağlı İzmir Tulum Peyniri 40 G,,https://www.migros.com.tr/ariste-1-dilim-tam-yagli-izmir-tulum-peyniri-40-g-p-98e190,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Ariste İzmir Tulum Peyniri 300G,,https://www.migros.com.tr/ariste-izmir-tulum-peyniri-300g-p-9babdc,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Cebel Taze Peynir Çörekotlu (Bidon) 400G,,https://www.migros.com.tr/cebel-taze-peynir-corekotlu-bidon-400g-p-9bc7a2,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Tulum Peyniri,,,,,,
Tahsildaroğlu Peynir Kg (%45 Keçi %40 Koyun %15 İnek),,https://www.migros.com.tr/tahsildaroglu-peynir-kg-45-keci-40-koyun-15-inek-p-98d964,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Migros Keçi-Koyun-İnek Peyniri 600 G,,https://www.migros.com.tr/migros-keci-koyun-inek-peyniri-600-g-p-98d9cf,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Doğruluk Beyaz Peynir (%90 Keçi %5 Koyun %5 İnek),,https://www.migros.com.tr/dogruluk-beyaz-peynir-90-keci-5-koyun-5-inek-p-98d919,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Trakya Çiftliği Keçi Peyniri 200 G,,https://www.migros.com.tr/trakya-ciftligi-keci-peyniri-200-g-p-9ebbe8,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Tahsildaroğlu Ezine Peyniri 500 G (%45 Keçi %40 Koyun %15 İnek),,https://www.migros.com.tr/tahsildaroglu-ezine-peyniri-500-g-45-keci-40-koyun-15-inek-p-98e1a6,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Baltalı %100 Keçi Peyniri 350 G,,https://www.migros.com.tr/baltali-100-keci-peyniri-350-g-p-98d9b8,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Doğruluk Truva Keçi Koyun İnek Peyniri 350 G,,https://www.migros.com.tr/dogruluk-truva-keci-koyun-inek-peyniri-350-g-p-98e0d7,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Sütbon Tam Yağlı Taze Keçi Peyniri Kg,,https://www.migros.com.tr/sutbon-tam-yagli-taze-keci-peyniri-kg-p-98e15b,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Doğruluk Truva Keçi Koyun İnek Peyniri 600 G,,https://www.migros.com.tr/dogruluk-truva-keci-koyun-inek-peyniri-600-g-p-98d9ff,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Tahsildaroğlu Dilimli Ezine Peyniri 450 G (%45 Keçi %40 Koyun %15 İnek),,https://www.migros.com.tr/tahsildaroglu-dilimli-ezine-peyniri-450-g-45-keci-40-koyun-15-inek-p-98e1a7,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Sütbon Artizan Taze Keçi Peyniri 250 G,,https://www.migros.com.tr/sutbon-artizan-taze-keci-peyniri-250-g-p-98c550,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Taciroğlu Keçi Peyniri Zahterli 200 G,,https://www.migros.com.tr/taciroglu-keci-peyniri-zahterli-200-g-p-98e0f5,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Sütbon Sürülebilir Tamyağlı Taze Keçi Peyniri 200G,,https://www.migros.com.tr/sutbon-surulebilir-tamyagli-taze-keci-peyniri-200g-p-98c551,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Migros Keçi-Koyun-İnek Peyniri 350 G,,https://www.migros.com.tr/migros-keci-koyun-inek-peyniri-350-g-p-98e1b7,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Doğruluk Tam Yağlı (%90 Keçi) Beyaz Peynir 525 G,,https://www.migros.com.tr/dogruluk-tam-yagli-90-keci-beyaz-peynir-525-g-p-98e12b,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Keçi Peyniri,,,,,,
Doğruluk Ezine Tam Yağlı Olgunlaştırılmış Peynir,,https://www.migros.com.tr/dogruluk-ezine-tam-yagli-olgunlastirilmis-peynir-p-98bd9a,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Migros Koyun Peyniri 350 G,,https://www.migros.com.tr/migros-koyun-peyniri-350-g-p-98e0d8,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Taciroğlu Koyun Peynir 3 Dilimli 450 G,,https://www.migros.com.tr/taciroglu-koyun-peynir-3-dilimli-450-g-p-98e137,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Doğruluk Ezine Olgunlaştırılmş Tam Yağlı Beyaz Peynir 525G,,https://www.migros.com.tr/dogruluk-ezine-olgunlastirilms-tam-yagli-beyaz-peynir-525g-p-98e12e,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Tahsildaroğlu Ezine Peyniri 350 G (%45 Koyun %40 Keçi %15 İnek),,https://www.migros.com.tr/tahsildaroglu-ezine-peyniri-350-g-45-koyun-40-keci-15-inek-p-98c6c8,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Tahsildaroğlu Peynir Kg (%45 Koyun %40 Keçi %15 İnek),,https://www.migros.com.tr/tahsildaroglu-peynir-kg-45-koyun-40-keci-15-inek-p-98d965,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Doğruluk Ezine Olgunlaştırılmış Tam Yağlı Beyaz Peynir 600 G,,https://www.migros.com.tr/dogruluk-ezine-olgunlastirilmis-tam-yagli-beyaz-peynir-600-g-p-98e12d,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Bergaz Ezine Peyniri Kg,,https://www.migros.com.tr/bergaz-ezine-peyniri-kg-p-98e185,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Tahsildaroğlu Ezine Peyniri 500 G (%45 Koyun %40 Keçi %15 İnek),,https://www.migros.com.tr/tahsildaroglu-ezine-peyniri-500-g-45-koyun-40-keci-15-inek-p-98e1a5,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Tahsildaroğlu Gurme Ezine Beyaz Peynir Gold 450 G,,https://www.migros.com.tr/tahsildaroglu-gurme-ezine-beyaz-peynir-gold-450-g-p-98e1ae,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Tahsildaroğlu Ezine Peyniri 450 G (%45 Koyun %40 Keçi %15 İnek),,https://www.migros.com.tr/tahsildaroglu-ezine-peyniri-450-g-45-koyun-40-keci-15-inek-p-98e1a9,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
Migros Olgunlaştırılmış Ezine Tam Yağlı Beyaz Peynir 600 G,,https://www.migros.com.tr/migros-olgunlastirilmis-ezine-tam-yagli-beyaz-peynir-600-g-p-98e1b0,"Süt, Kahvaltılık",Peynir,Beyaz Peynir,Koyun Peyniri,,,,,,
İçim Taze Kaşar Peyniri 700 G,,https://www.migros.com.tr/icim-taze-kasar-peyniri-700-g-p-9a3ee7,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Migros Taze Kaşar Peyniri 400 G,,https://www.migros.com.tr/migros-taze-kasar-peyniri-400-g-p-9a210e,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Migros Taze Kaşar Peyniri 700 G,,https://www.migros.com.tr/migros-taze-kasar-peyniri-700-g-p-9a210d,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Onsüt Tam Yağlı Taze Kaşar Peyniri 700 G,,https://www.migros.com.tr/onsut-tam-yagli-taze-kasar-peyniri-700-g-p-9a1d9b,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Onsüt Dilimli Tam Yağlı Taze Tost Peyniri 500 G,,https://www.migros.com.tr/onsut-dilimli-tam-yagli-taze-tost-peyniri-500-g-p-9a2e33,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Pınar Kahvaltı Keyfi Tost Peyniri 600 G,,https://www.migros.com.tr/pinar-kahvalti-keyfi-tost-peyniri-600-g-p-9a403f,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Sek Tam Yağlı Taze Kaşar Peyniri 600 G,,https://www.migros.com.tr/sek-tam-yagli-taze-kasar-peyniri-600-g-p-9a2afa,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Migros Dilimli Kaşar Peyniri 225 G,,https://www.migros.com.tr/migros-dilimli-kasar-peyniri-225-g-p-9a2113,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Tahsildaroğlu Taze Kaşar Peyniri 400 G,,https://www.migros.com.tr/tahsildaroglu-taze-kasar-peyniri-400-g-p-9a25d4,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Bahçıvan Tam Yağlı Taze Dilimli Tost Peyniri 225 G,,https://www.migros.com.tr/bahcivan-tam-yagli-taze-dilimli-tost-peyniri-225-g-p-9a2798,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
İçim Kaşar 400 G,,https://www.migros.com.tr/icim-kasar-400-g-p-9a2959,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Onsüt Tam Yağlı Taze Kaşar Peyniri 225 G,,https://www.migros.com.tr/onsut-tam-yagli-taze-kasar-peyniri-225-g-p-9a21c6,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Pınar Dilimli Tost Peyniri 350 G,,https://www.migros.com.tr/pinar-dilimli-tost-peyniri-350-g-p-9a29bf,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Migros Süt Kaşarı Kg,,https://www.migros.com.tr/migros-sut-kasari-kg-p-9a2110,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Onsüt Tam Yağlı Tost Peyniri 500 G,,https://www.migros.com.tr/onsut-tam-yagli-tost-peyniri-500-g-p-9a38c8,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Pınar Dilimli Tost Peyniri 500 G,,https://www.migros.com.tr/pinar-dilimli-tost-peyniri-500-g-p-9a29b1,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Pınar Taze Kaşar 400 G,,https://www.migros.com.tr/pinar-taze-kasar-400-g-p-9a29d7,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Pınar Taze Kaşar Peyniri 200 G,,https://www.migros.com.tr/pinar-taze-kasar-peyniri-200-g-p-9a29a0,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Pınar Aç Bitir Dilimli Peyniri 60 G,,https://www.migros.com.tr/pinar-ac-bitir-dilimli-peyniri-60-g-p-9a2242,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Yeşil Kozan Tam Yağlı Taze Eritme Peyniri Kg,,https://www.migros.com.tr/yesil-kozan-tam-yagli-taze-eritme-peyniri-kg-p-9a21dc,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Bahçıvan Mozzarella Peyniri Rende 200 G,,https://www.migros.com.tr/bahcivan-mozzarella-peyniri-rende-200-g-p-9a24e3,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Bahçıvan Dilimli Tost Peyniri 500 G,,https://www.migros.com.tr/bahcivan-dilimli-tost-peyniri-500-g-p-9a3fe5,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Bahçıvan Tost Kaşar Peynir Kg,,https://www.migros.com.tr/bahcivan-tost-kasar-peynir-kg-p-9a274f,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
Tahsildaroğlu Taze Kaşar Peyniri 600 G,,https://www.migros.com.tr/tahsildaroglu-taze-kasar-peyniri-600-g-p-9a2b64,"Süt, Kahvaltılık",Peynir,Kaşar Peyniri,Taze Kaşar,,,,,,
